기관명,대수,회기,의안번호,의안명,의안종류,발의일,발의자,발의자구분,공동발의여부,대표발의의원,공동발의의원,소관위원회,위원회상정일,위원회의결일,위원회처리결과,본회의상정일,본회의의결일,본회의처리결과,본회의회의록URL
남양주시의회,9,제310회,652,남양주시 계약심의위원회의 구성운영 및 주민참여 감독대상 공사의 범위 등에 관한 조례 일부개정조례안,조례안,2025-03-05,김동훈 의원 등 8명,의회발의,Y,김동훈,,자치행정위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,653,남양주시 위기가구 발굴 활성화 지원에 관한 조례안,조례안,2025-03-05,박윤옥 의원 등 9명,의회발의,Y,박윤옥,,복지환경위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,654,남양주시 건축 조례 일부개정조례안,조례안,2024-03-05,김지훈(국) 의원 등 9명,의회발의,Y,김지훈(국),,도시교통위원회,2025-03-17,2025-03-17,원안가결,,,원안가결,
남양주시의회,9,제310회,655,남양주시 교통약자의 아동편의 증진에 관한 조례 일부개정조례안,조례안,2025-03-05,김지훈(민) 의원 등 15명,의회발의,Y,김지훈(민),,도시교통위원회,2025-03-17,2025-03-17,원안가결,,,원안가결,
남양주시의회,9,제310회,656,남양주시 택시쉼터 운영 및 관리 조례 일부개정조례안,조례안,2025-03-05,박경원 의원 등 14명,의회발의,Y,박경원,,도시교통위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,657,남양주시 수도급수 조례 일부개정조례안,조례안,2025-03-05,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,658,「대한민국대도시시장협의회」 규약 일부개정 보고,기타,,,,,,,,,,,,,,
남양주시의회,9,제310회,659,2025년도 공유재산관리계획 수시2차안 - 남양주도시공사 현물출자 토지 환원 - 남양주시 자원회수시설 조성사업 - 남양주시 자원순환시설 조성사업 - 남양주시 수소도시 조성사업 - 왕숙천유역 평내·지금 공공하수처리시설 신설 및 증설 - 별내·진접·가운 공공하수처리시설 증설 및 개량 - 조안2리 마을회관 신축,승인안,2025-03-05,남양주시장,시장발의,,,,자치행정위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,660,희망케어센터 위탁 변경 동의안,동의안,2025-03-05,남양주시장,시장발의,,,,복지환경위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,661,2025년도 남양주문화재단 출연안,기타,2025-03-05,남양주시장,시장발의,,,,자치행정위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,662,남양주시 청소년시설 설치 및 운영 조례 일부개정조례안,조례안,2025-03-05,남양주시장,시장발의,,,,자치행정위원회,2025-03-17,2025-03-17,원안가결,,,원안가결,
남양주시의회,9,제310회,663,취약계층 이용시설 맑은 숨터 조성 및 돌봄 사업 위탁 동의안,동의안,2025-03-05,남양주시장,시장발의,,,,복지환경위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,664,가스열펌프 배출가스 저감장치 부착 지원사업 위탁 동의안,동의안,2025-03-05,남양주시장,시장발의,,,,복지환경위원회,2025-03-17,2025-03-17,원안가결,2025-03-21,2025-03-21,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3648
남양주시의회,9,제310회,665,남양주시 도시공원 및 녹지 조례 일부개정조례안,조례안,2025-03-05,남양주시장,시장발의,,,,복지환경위원회,2025-03-20,2025-03-20,수정가결,,,수정가결,
남양주시의회,9,제310회,666,2024회계연도 결산검사위원 선임의 건,기타,2025-03-13,의장,의회발의,,,,,,,,2025-03-13,2025-03-13,,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3645
남양주시의회,9,제311회,667,남양주시의회 의원 및 공무원 등의 소송비용 지원에 관한 조례안,조례안,2025-04-04,이진환 의원 등 8명,의회발의,Y,이진환,,운영위원회,2025-04-16,2025-04-16,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,668,남양주시 고향사랑 기부금 모금 및 운용에 관한 조례 일부개정조례안,조례안,2025-04-04,원주영 의원 등 9명,의회발의,Y,원주영,,자치행정위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,669,남양주시 정책실명제 운영 조례안,조례안,2025-04-04,원주영 의원 등 13명,의회발의,Y,원주영,,자치행정위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,670,남양주시 디지털 미디어 리터러시 교육 지원 조례안,조례안,2025-04-04,정현미 의원 등 6명,의회발의,Y,정현미,,자치행정위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,671,남양주시 어린이급식관리지원센터 설치 및 운영 조례 일부개정조례안,조례안,,,,,,,,,,,2025-04-23,2025-04-23,,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,672,남양주시 관광진흥 조례 일부개정조례안,조례안,,,,,,,,,,,2025-04-23,2025-04-23,,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,673,남양주시 야간관광 활성화 및 지원에 관한 조례안,조례안,2025-04-04,김동훈 의원 등 12명,의회발의,Y,김동훈,,자치행정위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,674,남양주시 한부모가족 지원 조례 일부개정조례안,조례안,2025-04-04,한송연 의원 등 12명,의회발의,Y,한송연,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,675,남양주시 공중화장실 설치 및 관리 조례 일부개정조례안,조례안,2025-04-04,한송연 의원 등 13명,의회발의,Y,한송연,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,676,남양주시 마약류 및 유해약물의 오남용 방지와 예방에 관한 조례안,조례안,2025-04-04,박윤옥 의원 등 10명,의회발의,Y,박윤옥,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,677,남양주시 도시계획 조례 일부개정조례안,조례안,2025-04-04,박경원 의원 등 13명,의회발의,Y,박경원,,도시교통위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,678,남양주시 건축물관리 조례 일부개정조례안,조례안,2025-04-04,김지훈(국) 의원 등 9명,의회발의,Y,김지훈(국),,도시교통위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,679,남양주시 노후계획도시 정비 및 지원에 관한 조례안,조례안,2025-04-04,김상수 의원 등 10명,의회발의,Y,김상수,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,680,남양주시 도로부속물 손괴자 신고 포상금 지급 조례안,조례안,2025-04-04,이진환 의원 등 10명,의회발의,Y,이진환,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,681,남양주시 도로점용허가 및 도로점용료 징수 조례 일부개정조례안,조례안,2025-04-04,김영실 의원 등 15명,의회발의,Y,김영실,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,682,2025년도 제1회 추가경정예산안,예산결산,2025-04-04,남양주시장,시장발의,,,,예산결산특별위원회,2025-04-21,2025-04-21,수정가결,2025-04-23,2025-04-23,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,683,2025년 ~ 2029년도 중기기본인력운용계획 수립 보고,기타,,,,,,,,,,,,,,
남양주시의회,9,제311회,684,남양주시 공무원등 직무발명 보상 조례안,조례안,2025-04-04,남양주시장,시장발의,,,,자치행정위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,685,법령 불부합 자치법규 정비를 위한 남양주시 조례 일괄개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,자치행정위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,686,남양주시 장애인 재활자립작업장 민간위탁 동의안,동의안,2025-04-04,남양주시장,시장발의,,,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,687,시립어린이집 운영 사무 민간위탁 동의안,동의안,2025-04-04,남양주시장,시장발의,,,,복지환경위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,688,남양주시 어린이집 안전에 관한 조례 일부개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,689,남양주시 학교폭력예방 및 대책에 관한 조례 일부개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,자치행정위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,690,2030년 남양주 도시관리계획(재정비) 수립 의견청취안,의견청취,2025-04-04,남양주시장,시장발의,,,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,691,남양주시 개발제한구역 주민지원사업 특별회계 설치·운용 조례 일부개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,692,2025년 남양주시 어린이·노인·장애인 보호구역 실태조사 사무 민간위탁 동의안,동의안,2025-04-04,남양주시장,시장발의,,,,도시교통위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,693,남양주시 주차장 조례 일부개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,도시교통위원회,2025-04-15,2025-04-15,원안가결,,,원안가결,
남양주시의회,9,제311회,694,남양주시 시립공원 관리 조례 일부개정조례안,조례안,2025-04-04,남양주시장,시장발의,,,,복지환경위원회,2025-04-15,2025-04-15,원안가결,2025-04-23,2025-04-23,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3673
남양주시의회,9,제311회,695,경춘선 상봉-마석간 셔틀열차의 적기 정상 개통 촉구 결의안,건의/결의,,이진환,,,,,,,,,2025-04-14,2025-04-14,,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3662
남양주시의회,9,제312회,696,남양주문화재단 대표이사 후보자 인사청문 요청안,기타,,시장(5.27.),시장발의,,,,,,,,,,,
남양주시의회,9,제312회,697,남양주시의회 회의규칙 일부개정규칙안,규칙안,2025-05-30,이진환 의원 등 8명,의회발의,Y,이진환,,운영위원회,2025-06-12,2025-06-12,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,698,남양주시의회 의원 등 공무국외출장규칙 전부개정규칙안,규칙안,2025-05-30,이진환 의원 등 8명,의회발의,Y,이진환,,운영위원회,2025-06-12,2025-06-12,원안가결,,,원안가결,
남양주시의회,9,제312회,699,남양주시 저연차 공무원 지원 조례안,조례안,2025-05-30,정현미 의원 등 5명,의회발의,Y,정현미,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,700,남양주시 전통혼례 지원 조례안,조례안,2025-05-30,박은경 의원 등 5명,의회발의,Y,박은경,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,701,남양주시 청년 주거안정 지원 조례안,조례안,2025-05-30,박은경 의원 등 5명,의회발의,Y,박은경,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,702,남양주시 청소년참여위원회 운영 조례안,조례안,2025-05-30,한근수 의원 등 5명,의회발의,Y,한근수,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,703,남양주시 청소년 중독 예방 및 치유 지원에 관한 조례안,조례안,2025-05-30,원주영 의원 등 6명,의회발의,Y,원주영,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,704,남양주시 주차장 무료 개방 지원 조례 일부개정조례안,조례안,2025-05-30,김영실 의원 등 8명,의회발의,Y,김영실,,도시교통위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,705,남양주시 도시 및 주거환경정비 조례 일부개정조례안,조례안,2025-05-30,박경원 의원 등 8명,의회발의,Y,박경원,,도시교통위원회,2025-06-11,2025-06-11,원안가결,,,원안가결,
남양주시의회,9,제312회,706,남양주시 치유농업 육성 및 지원 조례 일부개정조례안,조례안,2025-05-30,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,707,남양주시 동물복지 및 유기동물로 인한 피해 지원 조례 일부개정조례안,조례안,2025-05-30,이수련 의원 등 8명,의회발의,Y,이수련,,도시교통위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,708,남양주시 동물 찻길 사고 예방에 관한 조례안,조례안,2025-05-30,김지훈(민) 의원 등 8명,의회발의,Y,김지훈(민),,도시교통위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,709,2024회계연도 결산 승인안,예산결산,,,,,,,,,,,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,710,2024회계연도 예비비 지출 승인안,예산결산,2025-05-30,남양주시장,시장발의,,,,예산결산특별위원회,,,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,711,남양주시 민간에 대한 실비보상 조례 폐지조례안,조례안,2025-05-30,예산과,,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,712,남양주시 통합재정안정화기금 설치 및 운용 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,713,남양주시 출자·출연 기관의 운영에 관한 조례 일부개정조례안(예산과),조례안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,,,원안가결,
남양주시의회,9,제312회,714,2025년도 공유재산관리계획 수시3차안 - 현대프리미엄아울렛 도로시설 기부채납 - 물맑음수목원 토지교환 추진(남양주시-경기도),승인안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,,,원안가결,
남양주시의회,9,제312회,715,남양주시 시세 기본 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,716,남양주시 어린이사회복지급식관리지원센터 민간위탁사무 변경 동의안,동의안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,717,제6기 지역사회보장조사를 위한 경기복지재단 업무대행 협약 체결안,동의안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,718,남양주시 노인학대예방 및 보호에 관한 조례 일부개정조례안,조례안,,보류,,,,,,,,,,,,
남양주시의회,9,제312회,719,남양주시 홀로 사는 노인 행복쉼터 운영 및 지원 조례 폐지조례안,조례안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,720,남양주시 공공시설 내 매점 및 자동판매기 설치에 관한 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,721,남양주시 중증장애인 자립생활 지원 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,722,남양주문화재단 사무실 공유재산사용료 면제 동의안,동의안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,723,남양주시 청년기본소득 지급 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,724,남양주시 학교 밖 청소년 지원 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,자치행정위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,725,금곡7구역 정비계획 수립정비구역 지정 의견청취안,의견청취,2025-05-30,남양주시장,시장발의,,,,도시교통위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,726,남양주시 인체조직 및 장기등 기증 장려에 관한 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,수정가결,2025-06-19,2025-06-19,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,727,남양주시 보건소 지역보건의료사업의 업무대행에 관한 조례 일부개정조례안,조례안,2025-05-30,남양주시장,시장발의,,,,복지환경위원회,2025-06-11,2025-06-11,원안가결,2025-06-19,2025-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3686
남양주시의회,9,제312회,728,남양주시정연구원장 후보자 인사청문요청안,기타,,시장(6.4),시장발의,,,,,,,,,,,
남양주시의회,9,제313회,729,건축허가취소 행정소송의 소송비용 면제 청원,기타,,김상수,,,,,,,,,,,,
남양주시의회,9,제313회,730,남양주시 안전취약계층 지원 조례 일부개정조례안,조례안,2025-07-09,이정애 의원 등 13명,의회발의,Y,이정애,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,731,남양주시 공공배달앱 활성화 및 지원에 관한 조례안,조례안,2025-07-09,박은경 의원 등 7명,의회발의,Y,박은경,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,732,남양주시 청소년 문화예술 활동 지원 조례안,조례안,2025-07-09,한근수 의원 등 8명,의회발의,Y,한근수,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,733,남양주시 청소년대상 성범죄 예방 및 교육에 관한 조례 일부개정조례안,조례안,2025-07-09,원주영 의원 등 11명,의회발의,Y,원주영,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,734,남양주시 학교폭력예방 및 대책에 관한 조례 일부개정조례안,조례안,2025-07-09,원주영 의원 등 11명,의회발의,Y,원주영,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,735,남양주시 자원봉사활동 지원 조례 일부개정조례안,조례안,2025-07-09,전혜연 의원 등 6명,의회발의,Y,전혜연,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,736,남양주시 폐기물관리에 관한 조례 전부개정조례안,조례안,2025-07-09,이경숙 의원 등 9명,의회발의,Y,이경숙,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,737,남양주시 음식물류 폐기물 자원화시설 주변영향지역 지원 등에 관한 조례 일부개정 조례안,조례안,2025-07-09,박윤옥 의원 등 10명,의회발의,Y,박윤옥,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,738,남양주시 수상레저활동의 안전 및 활성화에 관한 조례안,조례안,2025-07-09,전혜연 의원 등 8명,의회발의,Y,전혜연,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,739,남양주시 주차장 조례 일부개정조례안,조례안,2025-07-09,이진환 의원 등 10명,의회발의,Y,이진환,,도시교통위원회,2025-07-17,2025-07-17,원안가결,,,원안가결,
남양주시의회,9,제313회,740,남양주시 도심 복합개발 지원에 관한 조례안,조례안,2025-07-09,박경원 의원 등 12명,의회발의,Y,박경원,,도시교통위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,741,남양주시 농어업인 전기재해 예방 및 지원에 관한 조례 폐지조례안,조례안,2025-07-09,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
